mode;vector_size;samples;use_float_4;n_thread_host;n_device;d0_size;d0_mode_in;d0_mode_out;d1_size;d1_mode_in;d1_mode_out;d2_size;d2_mode_in;d2_mode_out;extechWatt;completionTime;gpuBusy_1;aluInsts_1;fetchInsts_1;wrInsts_1;waveFronts_1;AluBusy_1;aluFetchRatio_1;aluPacking_1;aluPacking_1;fetchUnitBusy_1;fetchUnitStalled_1;fetchSize_1;cacheHit_1;writeUnitStalled_1;ldsFetchInst_1;aluStalledByLds_1;ldsBankConfl_1;fastPath_1;completePath_1;pathUtil_1;gpuBusy_2;aluInsts_2;fetchInsts_2;wrInsts_2;waveFronts_2;AluBusy_2;aluFetchRatio_2;aluPacking_2;aluPacking_2;fetchUnitBusy_2;fetchUnitStalled_2;fetchSize_2;cacheHit_2;writeUnitStalled_2;ldsFetchInst_2;aluStalledByLds_2;ldsBankConfl_2;fastPath_2;completePath_2;pathUtil_2;gpuBusy_3;aluInsts_3;fetchInsts_3;wrInsts_3;waveFronts_3;AluBusy_3;aluFetchRatio_3;aluPacking_3;aluPacking_3;fetchUnitBusy_3;fetchUnitStalled_3;fetchSize_3;cacheHit_3;writeUnitStalled_3;ldsFetchInst_3;aluStalledByLds_3;ldsBankConfl_3;fastPath_3;completePath_3;pathUtil_3;J;
2;1048576;4000000000;1;0;1;0;1;2;-1;-1;-1;-1;-1;-1;116,983333333333;1,54200005531311;13,5438365936279;108,5;2;0,5;2056000;8,81305885314941;54,25;30,8755760192871;70,7874145507813;72,3679504394531;4112000;0;0;19;11;1,37069201469421;2,19311094284058;16000;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;180,388306470712;
2;2097152;3704000000;1;0;1;0;1;2;-1;-1;-1;-1;-1;-1;120,161538461538;1,82694399356842;21,5010662078857;108,5;2;0,5;3807712;9,52209568023682;54,25;30,8755760192871;79,5932235717773;82,3478698730469;7615424;0;0;19;11;1,46921098232269;2,36955404281616;29632;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;219,528400950248;
2;4194304;2500000000;1;0;1;0;1;2;-1;-1;-1;-1;-1;-1;147,275;2,40319991111755;31,0033493041992;108,5;2;0,5;5140000;7,03047180175781;54,25;30,8755760192871;86,6728439331055;90,923583984375;10280000;0;0;19;11;1,06333303451538;1,74951803684235;40000;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;353,931266909838;
2;8388608;2632000000;1;0;1;0;1;2;-1;-1;-1;-1;-1;-1;143,157894736842;3,69870805740356;39,684700012207;108,5;2;0,5;10822784;7,14380216598511;54,25;30,8755760192871;88,6212768554688;94,3347015380859;21645568;0;0;19;11;1,08205997943878;1,77771997451782;84224;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;529,499258744089;
2;16777216;1563000064;1;0;1;0;1;2;-1;-1;-1;-1;-1;-1;144,73;6,36404418945313;46,2106170654297;108,5;2;0,5;12854112;7,13993310928345;54,25;30,8755760192871;87,9153366088867;95,5823974609375;25708224;0;0;19;11;1,0800529718399;1,77675795555115;100032;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;921,068115539551;
2;33554432;521000000;1;0;1;0;1;2;-1;-1;-1;-1;-1;-1;142,7;11,5047979354858;50,392333984375;108,5;2;0,5;8569408;7,22086811065674;54,25;30,8755760192871;84,4113082885742;93,0919799804688;17138816;0;0;19;11;1,09121096134186;1,79689800739288;67209;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1641,73466539383;
2;67108864;88000000;1;0;1;0;1;2;-1;-1;-1;-1;-1;-1;140,916666666667;47,125;23,9843578338623;108,5;2;0,5;2894848;7,32349920272827;54,25;30,8755760192871;80,2946929931641;96,083984375;5789696;0;0;19;11;1,10504794120789;1,82243800163269;22616;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;6640,69791666667;
2;65536;5555999744;1;0;1;1;0;0;-1;-1;-1;-1;-1;-1;96,2148148148148;1,68016600608826;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;7,69190406799316;108,5;0,431033998727798;0,10775899887085;7424;15,1535110473633;251,720001220703;30,8755760192871;2,95712089538574;1,88599598407745;14848;0;0;4,0948281288147;2,37069010734558;2,00181007385254;3,94610095024109;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;161,656861133929;
2;131072;5882999808;1;0;1;1;0;0;-1;-1;-1;-1;-1;-1;97,8706896551724;1,66615700721741;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;10,1888208389282;108,5;4,01388883590698;1,00347197055817;9216;24,4249629974365;27,0311412811279;30,8755760192871;8,37271118164063;6,63800001144409;18432;0;0;38,1319427490234;22,0763893127441;5,01500988006592;6,95042085647583;72;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;163,067935370166;
2;262144;6249999872;1;0;1;1;0;0;-1;-1;-1;-1;-1;-1;96,0308823529412;1,8808000087738;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;12,3355865478516;108,5;1,67088603973389;0,41772198677063;20224;36,6721076965332;64,9356079101563;30,8755760192871;9,60540294647217;6,9412899017334;40448;0;0;15,8734178543091;9,18987369537354;8,87779903411865;11,4617719650269;158;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;180,614884371968;
2;524288;4000000000;1;0;1;1;0;0;-1;-1;-1;-1;-1;-1;94,5839285714286;2,40750002861023;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;16,6181621551514;108,618675231934;1,41975295543671;0,356319010257721;41634;42,7881965637207;76,5053253173828;30,8894863128662;7,24961185455322;4,12114715576172;83268;0;0;13,5263242721558;7,82245302200317;3,4627161026001;4,29587888717651;324;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;227,710810741782;
2;1048576;3225999872;1;0;1;1;0;0;-1;-1;-1;-1;-1;-1;99,2879310344828;3,06261610984802;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;18,9647750854492;108,5;3,34146308898926;0,835366010665894;42148;53,542896270752;32,4708023071289;30,8755760192871;6,74073696136475;2,81392288208008;84296;0;0;31,7439022064209;18,3780479431152;5,89210319519043;7,20364713668823;328;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;304,080817099686;
2;2097152;2272999936;1;0;1;1;0;0;-1;-1;-1;-1;-1;-1;99,2965517241379;4,32204103469849;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;21,4654216766357;108,5;0,172414004802704;0,0431029982864857;59624;61,6982841491699;629,299987792969;30,8755760192871;6,09968280792236;1,56011199951172;119248;0;0;1,63793098926544;0,948275983333588;27,6513614654541;33,5306091308594;464;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;429,163771155785;
2;4194304;1563000064;1;0;1;1;0;0;-1;-1;-1;-1;-1;-1;100,641379310345;6,2898268699646;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;22,1972503662109;108,5;4,05714321136475;1,01428604125977;71960;64,6489791870117;26,7429580688477;30,8755760192871;7,61054420471191;2,89101099967957;143920;0;0;38,5428581237793;22,3142852783203;21,6150646209717;26,2000713348389;560;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;633,016851816506;
2;8388608;944000000;1;0;1;1;0;0;-1;-1;-1;-1;-1;-1;101,925862068966;10,3432197570801;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;23,2115573883057;108,5;0,100000001490116;0,025000000372529;82240;68,4947204589844;1085;30,8755760192871;7,05297088623047;2,056636095047;164480;0;0;0,949999988079071;0,550000011920929;44,463020324707;53,9751014709473;640;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1054,24159030914;
2;16777216;541000000;1;0;1;1;0;0;-1;-1;-1;-1;-1;-1;101,36724137931;18,1719036102295;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;23,8346900939941;108,5;4;1;106912;70,8862152099609;27,125;30,8755760192871;6,31596708297729;1,10383605957031;213824;0;0;38;22;23,6478614807129;28,6459712982178;832;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1842,03573957969;
2;33554432;279000000;1;0;1;1;0;0;-1;-1;-1;-1;-1;-1;102,146551724138;34,9211463928223;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;55,0963478088379;108,5;0,333332985639572;0,0833330005407333;98688;29,6673355102539;325,5;30,8755760192871;2,47089910507202;0,288821011781693;197376;0;0;3,16666698455811;1,83333301544189;23,615966796875;28,5736083984375;771;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;3567,07468628061;
2;67108864;140000000;1;0;1;1;0;0;-1;-1;-1;-1;-1;-1;101,446666666667;72,9214324951172;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;100;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;7397,63625518799;
2;65536;7143000064;1;0;1;1;1;1;-1;-1;-1;-1;-1;-1;96,8982142857143;1,31093394756317;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;9,1618480682373;108,5;4,45033121109009;1,1125830411911;4832;14,7579727172852;24,3802089691162;30,8755760192871;3,57360911369324;2,53193807601929;9664;0;0;42,2781448364258;24,4768218994141;2,20375108718872;4,21025800704956;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;127,027158565394;
2;131072;7143000064;1;0;1;1;1;1;-1;-1;-1;-1;-1;-1;96,775;1,34411299228668;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;11,4566135406494;108,5;1,53906297683716;0,384766012430191;16384;23,7984237670898;70,4974594116211;30,8755760192871;11,3375701904297;9,61692237854004;32768;0;0;14,62109375;8,46484375;4,70512676239014;6,54422378540039;128;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;130,076534828544;
2;262144;6249999872;1;0;1;1;1;1;-1;-1;-1;-1;-1;-1;95,3653846153846;1,42431998252869;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;16,5097885131836;108,5;0,692606985569;0,17315199971199;32896;35,8175811767578;156,654495239258;30,8755760192871;11,9779148101807;9,37534141540527;65792;0;0;6,57976722717285;3,80933904647827;9,33860015869141;12,0807018280029;257;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;135,830822949226;
2;524288;6249999872;1;0;1;1;1;1;-1;-1;-1;-1;-1;-1;93,6683333333333;1,61503994464874;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;22,6333141326904;108,618675231934;2,80208301544189;0,703247010707855;49344;41,9319496154785;38,763542175293;30,8894863128662;8,54596042633057;5,48386907577515;98688;0;0;26,6961135864258;15,4387159347534;24,8121604919434;30,9377689361572;384;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;151,278099882007;
2;1048576;6666999808;1;0;1;1;1;1;-1;-1;-1;-1;-1;-1;93,1430555555555;1,82270896434784;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;29,5124340057373;108,5;1,63207495212555;0,408019006252289;108968;52,8280639648438;66,4797668457031;30,8755760192871;7,49030303955078;3,61947703361511;217936;0;0;15,5047168731689;8,97641468048096;16,0149517059326;19,6365509033203;848;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;169,77268232786;
2;2097152;6249999872;1;0;1;1;1;1;-1;-1;-1;-1;-1;-1;96,4179487179487;2,11904001235962;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;43,9600219726563;108,5;0,669902980327606;0,167475998401642;211768;61,5302047729492;161,963775634766;30,8755760192871;6,52705001831055;1,99879598617554;423536;0;0;6,36407804489136;3,68446588516235;14,4723863601685;17,5745525360107;1648;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;204,313491242971;
2;4194304;2128000000;1;0;1;1;1;1;-1;-1;-1;-1;-1;-1;95,9305555555556;2,88110899925232;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;43,2009544372559;108,5;12,375;3,09375;32896;67,039665222168;8,76767635345459;30,8755760192871;6,03847789764404;1,10839295387268;65792;0;0;117,5625;68,0625;14,5130958557129;17,6094970703125;256;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;276,386386914386;
2;8388608;1612999936;1;0;1;1;1;1;-1;-1;-1;-1;-1;-1;96,7736842105263;3,98450088500977;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;57,6387557983398;108,5;1,78294599056244;0,445735991001129;530448;69,4131469726563;60,8543472290039;30,8755760192871;5,90576982498169;0,807904005050659;1060896;0;0;16,9379844665527;9,80620193481445;22,9330368041992;27,7027721405029;4128;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;385,594830382498;
2;16777216;918000000;1;0;1;1;1;1;-1;-1;-1;-1;-1;-1;95,0970588235294;6,16775608062744;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;65,8514556884766;108,5;3,82352900505066;0,955882012844086;279616;70,9241485595703;28,3769226074219;30,8755760192871;6,12868499755859;0,923726975917816;559232;0;0;36,3235282897949;21,029411315918;11,8006753921509;14,2463521957397;2176;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;586,535462808609;
2;33554432;535000000;1;0;1;1;1;1;-1;-1;-1;-1;-1;-1;96,7033333333333;10,0299072265625;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;73,8554382324219;108,5;1,79999995231628;0,449999988079071;822400;70,8381118774414;60,2777786254883;30,8755760192871;7,02309322357178;1,84436905384064;1644800;0;0;17,1000003814697;9,89999961853027;24,0115165710449;29,0273036956787;6425;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;969,925461832682;
2;67108864;111000000;1;0;1;1;1;1;-1;-1;-1;-1;-1;-1;100,643333333333;45,1171188354492;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;47,964527130127;108,5;0,888889014720917;0,222222000360489;296064;70,3804016113281;122,0625;30,8755760192871;7,15826082229614;2,04313397407532;592128;0;0;8,44444465637207;4,88888883590698;37,3043441772461;45,1904907226563;2313;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;4540,73722999573;
2;65536;6666999808;1;0;1;1;1;2;-1;-1;-1;-1;-1;-1;93,4431818181818;1,12794399261475;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;11,0217723846436;108,5;2,11347508430481;0,528369009494781;13536;22,3825817108154;51,3372497558594;30,8755760192871;3,02371597290039;1,51007294654846;27072;0;0;20,0780143737793;11,6241130828857;5,3938422203064;10,3408889770508;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;105,398675582626;
2;131072;8666000384;1;0;1;1;1;2;-1;-1;-1;-1;-1;-1;90,305;1,17193603515625;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;12,8778085708618;108,5;0,413994014263153;0,103499002754688;21952;32,488166809082;262,080993652344;30,8755760192871;9,21429920196533;7,04072284698486;43904;0;0;3,93294501304626;2,27696800231934;11,0108976364136;14,9776163101196;171,5;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;105,831683654785;
2;262144;6666999808;1;0;1;1;1;2;-1;-1;-1;-1;-1;-1;86,2229166666666;1,23308801651001;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;19,6112117767334;108,5;0,00746299978345633;0,00186600000597537;34304;44,7226448059082;14539;30,8755760192871;10,5337905883789;7,42285490036011;68608;0;0;0,0708959996700287;0,0410449989140034;21,4495697021484;27,0892066955566;268;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;106,320445290208;
2;524288;6666999808;1;0;1;1;1;2;-1;-1;-1;-1;-1;-1;85,6879310344828;1,49992501735687;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;28,761116027832;108,618675231934;0,0648970007896423;0,016287000849843;87123;48,0349388122559;1673,71508789063;30,8894863128662;7,54379415512085;4,07938814163208;174246;0;0;0,618287026882172;0,357562988996506;8,89954471588135;11,0027351379395;678;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;128,525471444171;
2;1048576;6666999808;1;0;1;1;1;2;-1;-1;-1;-1;-1;-1;85,8439393939394;1,71756398677826;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;37,0007514953613;108,5;0,899563014507294;0,224891006946564;117706;57,2037353515625;120,614074707031;30,8755760192871;7,09205198287964;2,90013003349304;235412;0;0;8,5458517074585;4,94759798049927;31,9405155181885;39,1066207885742;916;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;147,442458786206;
2;2097152;6249999872;1;0;1;1;1;2;-1;-1;-1;-1;-1;-1;85,4947368421053;2,0841600894928;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;48,7120704650879;108,5;1,60759496688843;0,401899009943008;162424;64,4581298828125;67,4921264648438;30,8755760192871;6,07858180999756;1,36929595470428;324848;0;0;15,2721519470215;8,84177207946777;13,3962726593018;16,2884330749512;1264;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;178,184718388005;
2;4194304;6249999872;1;0;1;1;1;2;-1;-1;-1;-1;-1;-1;89,128;2,69312000274658;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;94,9147415161133;108,5;186;46,5;2056;66,4725341796875;0,583333015441895;30,8755760192871;5,85831689834595;0,98743599653244;4112;0;0;1767;1023;100;100;16;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;240,032399604797;
2;8388608;3225999872;1;0;1;1;1;2;-1;-1;-1;-1;-1;-1;88,1027027027027;3,96528196334839;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;51,836353302002;108,5;0,608695983886719;0,15217399597168;94576;70,7797775268555;178,25;30,8755760192871;5,92716979980469;0,726972997188568;189152;0;0;5,78260898590088;3,34782600402832;5,3669171333313;6,46675586700439;736;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;349,352057949272;
2;16777216;1612999936;1;0;1;1;1;2;-1;-1;-1;-1;-1;-1;89,0446428571429;5,88034677505493;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;65,4778060913086;108,5;3,27999997138977;0,819999992847443;205600;72,055046081543;33,0792694091797;30,8755760192871;5,7285680770874;0,420208007097244;411200;0;0;31,1599998474121;18,0400009155273;20,0535068511963;24,226432800293;1600;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;523,613378460918;
2;33554432;535000000;1;0;1;1;1;2;-1;-1;-1;-1;-1;-1;88,7133333333333;9,68224334716797;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;73,6714248657227;108,5;2,63414597511292;0,658536970615387;674368;72,1829528808594;41,1898155212402;30,8755760192871;5,92597579956055;0,617958009243011;1348736;0;0;25,0243911743164;14,4878044128418;9,2045259475708;11,0988292694092;5268,5;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;858,944081471761;
2;67108864;107000000;1;0;1;1;1;2;-1;-1;-1;-1;-1;-1;97,15;42,1308403015137;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;55,3190269470215;108,5;3,71428608894348;0,928570985794067;230272;72,0494918823242;29,2115383148193;30,8755760192871;5,92146682739258;0,622085988521576;460544;0;0;35,2857131958008;20,4285717010498;26,8899784088135;32,4436149597168;1799;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;4093,01113529205;
2;65536;128205996032;1;0;1;2;0;0;-1;-1;-1;-1;-1;-1;99,1545454545455;0,0861499980092049;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;8,5421638935127;
2;131072;80000000000;1;0;1;2;0;0;-1;-1;-1;-1;-1;-1;101,116666666667;0,119337998330593;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;12,0670605978618;
2;262144;49261998080;1;0;1;2;0;0;-1;-1;-1;-1;-1;-1;101,577777777778;0,200459003448486;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;20,3621801058451;
2;524288;13948000256;1;0;1;2;0;0;-1;-1;-1;-1;-1;-1;103,295;0,733725011348724;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;75,7901250472665;
2;1048576;6666999808;1;0;1;2;0;0;-1;-1;-1;-1;-1;-1;98,62;1,46242702007294;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;144,224552719593;
2;2097152;6666999808;1;0;1;2;0;0;-1;-1;-1;-1;-1;-1;101,721052631579;2,90850496292114;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;295,85618641251;
